DeckID,MainMarket,DeckFaction,DeckContributor,DeckWins,DeckLoses,CardCode,Quantity,Name,Set,DraftPack,CardText,Rarity,Type,ImageUrl,UnitType,Influence,Cost,Strength,Health,Faction,FE.Type,FE.Subtype,Removal,Unit,Buff,Power,F,T,J,P,S,ProducesF,ProducesT,ProducesJ,ProducesP,ProducesS
251,main,FS,GatoSujo,7,2,6-210,1,Razorquill,Frontier,FALSE,Pay 1 and twist Razorquill to deal 1 damage to the enemy player and gain 1 Health.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Razorquill.png,Direbeast,{S},4,2,4,Shadow,Unit,Direbeast,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
251,main,FS,GatoSujo,7,2,6-211,1,Umbren Voidbringer,Frontier,FALSE,"Flying, Berserk;Onslaught: Draw a unit from your void.",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Umbren_Voidbringer.png,Radiant,{S}{S},4,NA,NA,Shadow,Unit,NA,NA,NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,NA
251,main,FS,GatoSujo,7,2,2-19,1,Dustblind,Omens,TRUE,Warp; Exhaust two enemy units.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Dustblind.png,NULL,{F},5,NA,NA,Fire,Spell,NA,NA,No,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
251,main,FS,GatoSujo,7,2,2-26,1,Gun Down,Omens,TRUE,Deal 5 damage to an enemy unit without Quickdraw.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Gun_Down.png,NULL,{F},5,NA,NA,Fire,Spell,NA,NA,No,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
251,main,FS,GatoSujo,7,2,6-216,1,Stonescar Outfitter,Frontier,FALSE,Your other units have +1 Strength.;Shift 4,Common,Unit,https://cards.eternalwarcry.com/cards/full/Stonescar_Outfitter.png,Rogue,{S},5,NA,NA,Shadow,Unit,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
251,main,FS,GatoSujo,7,2,1-1,7,Fire Sigil,Basic,FALSE, ,None,Power,https://cards.eternalwarcry.com/cards/full/Fire_Sigil.png,NULL,{F},0,NA,NA,Fire,Power,Sigil,No,No,No,TRUE,0,0,0,0,0,1,NA,NA,NA,NA
251,main,FS,GatoSujo,7,2,1-249,8,Shadow Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Shadow_Sigil.png,NULL,{S},0,NA,NA,Shadow,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,NA,NA,NA,1
251,main,FS,GatoSujo,7,2,6-1,1,Granite Coin,Frontier,FALSE,Depleted;Gain {F}.;Onslaught: Deal 1 damage to an enemy.,Common,Power,https://cards.eternalwarcry.com/cards/full/Granite_Coin.png,NULL,{F},0,NA,NA,Fire,Power,Coin,Damage,No,No,TRUE,0,0,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,6-47,1,Arcanum Elite,Frontier,FALSE,Flying;Onslaught: You and one of your other units each get +2 Health.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Arcanum_Elite.png,Mystic,{T},1,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,2-6,1,Pummel,Omens,TRUE,Give one of your attacking units +2/+2 this turn.; Scout.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Pummel.png,NULL,{F},1,NA,NA,Fire,Spell,Fast,NA,No,Fast,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,1-408,1,Seek Power,Throne,TRUE,Draw a Sigil of your choice from your deck.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Seek_Power.png,NULL,,1,NA,NA,Neutral,Spell,NA,No,No,No,TRUE,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5
252,main,FT,Smileyz,7,2,4-59,2,Training Ground,Fall,TRUE,Create and draw a 2/2 Monk with Endurance.; Scout.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Training_Ground.png,NULL,{T},1,NA,NA,Time,Spell,NA,NA,Yes,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,6-7,2,Blurreechaser,Frontier,FALSE,Quickdraw;Pay 1 and twist Blurreechaser to scout.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Blurreechaser.png,"c(""Explorer"", ""Yeti"")",{F},2,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,6-10,1,Daring Maneuver,Frontier,FALSE,Give a unit +2/+2 and Overwhelm this turn.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Daring_Maneuver.png,NULL,{F},2,NA,NA,Fire,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,6-55,3,Devotee of the Sands,Frontier,FALSE,+1 Maximum Power.;Shift 2,Common,Unit,https://cards.eternalwarcry.com/cards/full/Devotee_of_the_Sands.png,Mage,{T},2,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,6-56,1,Displaced Oryctodon,Frontier,FALSE,Summon: Scout.;Shift 1,Common,Unit,https://cards.eternalwarcry.com/cards/full/Displaced_Oryctodon.png,Dinosaur,{T},2,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,4-63,1,Learned Herbalist,Fall,TRUE,"When you play a spell, you gain 1 Health.; Summon: You may discard a card to create and draw Secret Pages.",Common,Unit,https://cards.eternalwarcry.com/cards/full/Learned_Herbalist.png,Cleric,{T},2,2,2,Time,Unit,Cleric,No,Yes,No,Slow,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5
252,main,FT,Smileyz,7,2,2-46,2,Avirax Familiar,Omens,TRUE,"Flying, Warp;+1 Maximum Power",Common,Unit,https://cards.eternalwarcry.com/cards/full/Avirax_Familiar.png,Dinosaur,{T},3,1,2,Time,Unit,Dinosaur,No,Utility,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,6-61,1,Bulbous Humbug,Frontier,FALSE,Flying;Pay 2 and twist Bulbous Humbug to draw a Sigil of your choice from your deck.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Bulbous_Humbug.png,Insect,{T},3,1,2,Time,Unit,Insect,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,6-23,3,Nimble Conscript,Frontier,FALSE,Reckless;Shift 1,Common,Unit,https://cards.eternalwarcry.com/cards/full/Nimble_Conscript.png,Soldier,{F},3,3,4,Fire,Unit,Soldier,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,6-66,1,Omnivorous Vorlunk,Frontier,FALSE,"Killer, Overwhelm",Common,Unit,https://cards.eternalwarcry.com/cards/full/Omnivorous_Vorlunk.png,Dinosaur,{T}{T},3,3,1,Time,Unit,Dinosaur,NA,NA,NA,NA,0,2,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,6-72,1,Submerged Titan,Frontier,FALSE,"When you play another unit, Submerged Titan gets +1/+1.;Shift 4",Common,Unit,https://cards.eternalwarcry.com/cards/full/Submerged_Titan.png,Sentinel,{T},3,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,4-75,1,Watchful Amanera,Fall,TRUE,"Once per turn, you may Scout if you have played a spell this turn.",Common,Unit,https://cards.eternalwarcry.com/cards/full/Watchful_Amanera.png,Mystic,{T},3,2,4,Time,Unit,Mystic,No,Yes,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,2-18,1,Outlands Brute,Omens,TRUE,"Charge, Warp; When an enemy spell is played directly on Outlands Brute, deal 2 damage to that player.",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Outlands_Brute.png,"c(""Warrior"", ""Centaur"")",{F}{F},4,4,1,Fire,Unit,Centaur Warrior,No,Yes,No,FALSE,2,0,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,6-81,1,Corrupted Behemoth,Frontier,FALSE,Overwhelm;Pay 3 and twist Corrupted Behemoth to gain 2 Health.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Corrupted_Behemoth.png,Dinosaur,{T},5,4,6,Time,Unit,Dinosaur,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,2-26,2,Gun Down,Omens,TRUE,Deal 5 damage to an enemy unit without Quickdraw.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Gun_Down.png,NULL,{F},5,NA,NA,Fire,Spell,NA,NA,No,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,6-82,1,Horn of Plenty,Frontier,FALSE,Your units have +1/+1.,Common,Relic,https://cards.eternalwarcry.com/cards/full/Horn_of_Plenty.png,NULL,{T},5,NA,NA,Time,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,6-37,1,Rallying Sergeant,NA,FALSE,Onslaught: +3 Strength.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Rallying_Sergeant.png,"c(""Oni"", ""Warrior"")",{F}{F},5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,5-71,1,Temple Captain,Defiance,TRUE,Overwhelm;Your other {T} units have +1/+1.,Rare,Unit,https://cards.eternalwarcry.com/cards/full/Temple_Captain.png,Mystic,{T}{T},6,5,5,Time,Unit,Mystic,No,Yes,Slow,FALSE,0,2,0,0,0,NA,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,1-1,6,Fire Sigil,Basic,FALSE, ,None,Power,https://cards.eternalwarcry.com/cards/full/Fire_Sigil.png,NULL,{F},0,NA,NA,Fire,Power,Sigil,No,No,No,TRUE,0,0,0,0,0,1,NA,NA,NA,NA
252,main,FT,Smileyz,7,2,1-63,8,Time Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Time_Sigil.png,NULL,{T},0,NA,NA,Time,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,1,NA,NA,NA
252,main,FT,Smileyz,7,2,3-251,1,Crest of Impulse,Dusk,TRUE,Depleted; Gain {F}{T}.; Scout.,Rare,Power,https://cards.eternalwarcry.com/cards/full/Crest_of_Impulse.png,NULL,{F}{T},0,NA,NA,Praxis,Power,Crest,No,No,No,TRUE,0,0,0,0,0,1,1,NA,NA,NA
252,main,FT,Smileyz,7,2,4-1,1,Shugo Standard,Fall,TRUE,Depleted; Gain {F}.; Transmute 5: Shugo Tactic.,Uncommon,Power,https://cards.eternalwarcry.com/cards/full/Shugo_Standard.png,NULL,{F},0,NA,NA,Fire,Power,Standard,No,No,No,TRUE,0,0,0,0,0,1,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,1-2,1,Flame Blast,Throne,TRUE,Deal 1 damage. Spend your remaining power to increase the damage dealt by that much.,Uncommon,Spell,https://cards.eternalwarcry.com/cards/full/Flame_Blast.png,NULL,{F}{F}{F},1,NA,NA,Fire,Spell,NA,Damage,No,No,FALSE,3,0,0,0,0,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,2-6,1,Pummel,Omens,TRUE,Give one of your attacking units +2/+2 this turn.; Scout.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Pummel.png,NULL,{F},1,NA,NA,Fire,Spell,Fast,NA,No,Fast,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,6-186,1,Spiteful Strike,Frontier,FALSE,"Give a unit +2/+1, Lifesteal, and Quickdraw this turn.",Uncommon,Fast Spell,https://cards.eternalwarcry.com/cards/full/Spiteful_Strike.png,NULL,{S},1,NA,NA,Shadow,Spell,Fast,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,2-7,2,Blinkwolf,Omens,TRUE,Warp,Common,Unit,https://cards.eternalwarcry.com/cards/full/Blinkwolf.png,Wolf,{F},2,2,1,Fire,Unit,Wolf,No,Yes,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,6-7,1,Blurreechaser,Frontier,FALSE,Quickdraw;Pay 1 and twist Blurreechaser to scout.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Blurreechaser.png,"c(""Explorer"", ""Yeti"")",{F},2,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,5-157,1,Curator's Spear,Defiance,TRUE,Summon: +1 Strength if you have another relic.,Common,Relic Weapon,https://cards.eternalwarcry.com/cards/full/Curator's_Spear.png,NULL,{S},2,2,1,Shadow,Attachment,Relic Weapon,Damage,No,No,FALSE,0,0,0,0,1,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,6-12,1,Horde Duelist,Frontier,FALSE,Charge,Common,Unit,https://cards.eternalwarcry.com/cards/full/Horde_Duelist.png,Warrior,{F},2,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,6-13,2,Impatient Pyromage,Frontier,FALSE,"Onslaught: Draw a card and reduce its cost by 1 this turn. At the end of your turn, discard it.",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Impatient_Pyromage.png,Mage,{F},2,2,2,Fire,Unit,Mage,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,1-21,1,Pyre Adept,Throne,TRUE,,Common,Unit,https://cards.eternalwarcry.com/cards/full/Pyre_Adept.png,Mage,{F},2,3,1,Fire,Unit,Mage,No,Yes,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,6-198,1,Darkweave Enchantress,Frontier,FALSE,Deadly;Pay 5 and twist Darkweave Enchantress to play a -1/-1 Disfigure on an enemy unit.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Darkweave_Enchantress.png,Mage,{S},3,NA,NA,Shadow,Unit,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,2-155,1,Extract,Omens,TRUE,Lifesteal; Deal 3 damage.; Scout.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Extract.png,NULL,{S}{S},3,NA,NA,Shadow,Spell,NA,NA,No,No,FALSE,0,0,0,0,2,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,6-23,2,Nimble Conscript,Frontier,FALSE,Reckless;Shift 1,Common,Unit,https://cards.eternalwarcry.com/cards/full/Nimble_Conscript.png,Soldier,{F},3,3,4,Fire,Unit,Soldier,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,1-30,1,Rebel Sharpshooter,Throne,TRUE,Rebel Sharpshooter has Quickdraw while she has 4 Attack or more.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Rebel_Sharpshooter.png,Rebel,{F},3,3,3,Fire,Unit,Rebel,No,Yes,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,4-26,1,Rusty Grenamotive,Fall,TRUE,"Berserk; When Rusty Grenamotive attacks, you get +1 power this turn.",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Rusty_Grenamotive.png,Grenadin,{F},3,2,4,Fire,Unit,Grenadin,No,Yes,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,6-205,1,Bandit's Flail,Frontier,FALSE,,Common,Relic Weapon,https://cards.eternalwarcry.com/cards/full/Bandit's_Flail.png,NULL,{S},4,NA,NA,Shadow,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,4-29,2,Clan Wallbreaker,Fall,TRUE,Overwhelm,Common,Unit,https://cards.eternalwarcry.com/cards/full/Clan_Wallbreaker.png,Warrior,{F},4,4,2,Fire,Unit,Warrior,No,Utility,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,2-18,1,Outlands Brute,Omens,TRUE,"Charge, Warp; When an enemy spell is played directly on Outlands Brute, deal 2 damage to that player.",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Outlands_Brute.png,"c(""Warrior"", ""Centaur"")",{F}{F},4,4,1,Fire,Unit,Centaur Warrior,No,Yes,No,FALSE,2,0,0,0,0,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,6-214,1,Fallen Militiaman,Frontier,FALSE,"When another unit dies, Fallen Militiaman gets +1/+1.;Shift 3",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Fallen_Militiaman.png,Rogue,{S},5,NA,NA,Shadow,Unit,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,2-26,1,Gun Down,Omens,TRUE,Deal 5 damage to an enemy unit without Quickdraw.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Gun_Down.png,NULL,{F},5,NA,NA,Fire,Spell,NA,NA,No,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,6-219,1,Wretched Talon,Frontier,FALSE,Onslaught: Play a 1/1 Spider with Deadly.,Uncommon,Relic Weapon,https://cards.eternalwarcry.com/cards/full/Wretched_Talon.png,NULL,{S}{S},5,NA,NA,Shadow,NA,NA,NA,NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,6-40,1,Heretic's Cannon,Frontier,FALSE,"Overwhelm;When the wielder attacks, double its  Strength this turn.",Uncommon,Weapon,https://cards.eternalwarcry.com/cards/full/Heretic's_Cannon.png,NULL,{F},6,NA,NA,Fire,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,6-220,1,Hostile Takeover,Frontier,FALSE,Steal an enemy unit that has 4 Strength or less.,Rare,Curse,https://cards.eternalwarcry.com/cards/full/Hostile_Takeover.png,NULL,{S}{S},6,NA,NA,Shadow,NA,NA,NA,NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,2-169,1,Inspire Obedience,Omens,TRUE,Kill an enemy unit. Your units get +1 this turn.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Inspire_Obedience.png,NULL,{S}{S},7,NA,NA,Shadow,Spell,NA,Hard,No,No,FALSE,0,0,0,0,2,NA,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,1-1,10,Fire Sigil,Basic,FALSE, ,None,Power,https://cards.eternalwarcry.com/cards/full/Fire_Sigil.png,NULL,{F},0,NA,NA,Fire,Power,Sigil,No,No,No,TRUE,0,0,0,0,0,1,NA,NA,NA,NA
253,main,FS,khelavaster,7,0,1-249,5,Shadow Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Shadow_Sigil.png,NULL,{S},0,NA,NA,Shadow,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,NA,NA,NA,1
253,main,FS,khelavaster,7,0,6-181,3,Amethyst Coin,Frontier,FALSE,Depleted;Gain {S}.;Onslaught: Deal 1 damage to the enemy player. You gain 1 Health.,Common,Power,https://cards.eternalwarcry.com/cards/full/Amethyst_Coin.png,NULL,{S},0,NA,NA,Shadow,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,6-182,1,Bloodnurse,Frontier,FALSE,Pay 2 and twist Bloodnurse to play a 1/1 Vampire Bat with Flying and Lifesteal.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Bloodnurse.png,Shaman,{S},1,1,1,Shadow,Unit,Shaman,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,6-5,1,Oni Patrol,Frontier,FALSE,Onslaught: +1/+1.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Oni_Patrol.png,"c(""Oni"", ""Soldier"")",{F},1,2,1,Fire,Unit,Oni Soldier,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,6-7,1,Blurreechaser,Frontier,FALSE,Quickdraw;Pay 1 and twist Blurreechaser to scout.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Blurreechaser.png,"c(""Explorer"", ""Yeti"")",{F},2,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,5-157,1,Curator's Spear,Defiance,TRUE,Summon: +1 Strength if you have another relic.,Common,Relic Weapon,https://cards.eternalwarcry.com/cards/full/Curator's_Spear.png,NULL,{S},2,2,1,Shadow,Attachment,Relic Weapon,Damage,No,No,FALSE,0,0,0,0,1,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,6-12,1,Horde Duelist,Frontier,FALSE,Charge,Common,Unit,https://cards.eternalwarcry.com/cards/full/Horde_Duelist.png,Warrior,{F},2,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,6-13,1,Impatient Pyromage,Frontier,FALSE,"Onslaught: Draw a card and reduce its cost by 1 this turn. At the end of your turn, discard it.",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Impatient_Pyromage.png,Mage,{F},2,2,2,Fire,Unit,Mage,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,1-21,1,Pyre Adept,Throne,TRUE,,Common,Unit,https://cards.eternalwarcry.com/cards/full/Pyre_Adept.png,Mage,{F},2,3,1,Fire,Unit,Mage,No,Yes,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,6-17,1,Stronghold Vandal,Frontier,FALSE,Shift 3: Kill an enemy attachment.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Stronghold_Vandal.png,Warrior,{F},2,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,6-20,1,Censari Dervish,Frontier,FALSE,Charge;Pay 2 and twist Censari Dervish to exhaust an enemy unit.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Censari_Dervish.png,"c(""Gunslinger"", ""Centaur"")",{F},3,3,2,Fire,Unit,Centaur Gunslinger,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,2-9,1,Granite Ring,Omens,TRUE,"Once per turn, you may pay 3 to give your units +1 Attack and Overwhelm this turn.",Uncommon,Relic,https://cards.eternalwarcry.com/cards/full/Granite_Ring.png,NULL,{F},3,NA,NA,Fire,Attachment,Relic,No,No,Slow,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,6-202,1,"Livia, Hexweaver",Frontier,FALSE,Lifesteal;Units with Endurance can't block.;Onslaught: Play a -1/-1 Disfigure on an enemy unit and each enemy unit with the same name.,Rare,Unit,"https://cards.eternalwarcry.com/cards/full/Livia,_Hexweaver.png","c(""Shaman"", ""Elf"", ""Hero"")",{S}{S},3,3,2,Shadow,Unit,Elf Shaman,NA,NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,1-30,2,Rebel Sharpshooter,Throne,TRUE,Rebel Sharpshooter has Quickdraw while she has 4 Attack or more.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Rebel_Sharpshooter.png,Rebel,{F},3,3,3,Fire,Unit,Rebel,No,Yes,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,4-26,1,Rusty Grenamotive,Fall,TRUE,"Berserk; When Rusty Grenamotive attacks, you get +1 power this turn.",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Rusty_Grenamotive.png,Grenadin,{F},3,2,4,Fire,Unit,Grenadin,No,Yes,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,6-25,1,Sizzleback Salamander,Frontier,FALSE,Berserk;Pay 4 and twist Sizzleback Salamander to deal 2 damage to the enemy player.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Sizzleback_Salamander.png,Beast,{F},3,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,6-26,2,Streets Aflame,Frontier,FALSE,Deal 3 damage.;Scout.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Streets_Aflame.png,NULL,{F},3,NA,NA,Fire,Spell,Fast,NA,No,NA,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,4-29,1,Clan Wallbreaker,Fall,TRUE,Overwhelm,Common,Unit,https://cards.eternalwarcry.com/cards/full/Clan_Wallbreaker.png,Warrior,{F},4,4,2,Fire,Unit,Warrior,No,Utility,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,6-31,1,Mining Team,Frontier,FALSE,Warp;Summon: Scout.;Shift 2,Common,Unit,https://cards.eternalwarcry.com/cards/full/Mining_Team.png,Grenadin,{F},4,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,6-210,1,Razorquill,Frontier,FALSE,Pay 1 and twist Razorquill to deal 1 damage to the enemy player and gain 1 Health.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Razorquill.png,Direbeast,{S},4,2,4,Shadow,Unit,Direbeast,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,6-211,1,Umbren Voidbringer,Frontier,FALSE,"Flying, Berserk;Onslaught: Draw a unit from your void.",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Umbren_Voidbringer.png,Radiant,{S}{S},4,NA,NA,Shadow,Unit,NA,NA,NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,6-213,1,Eviscerate,Frontier,FALSE,Kill an enemy unit.;Onslaught: The enemy player discards the top five cards of their deck.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Eviscerate.png,NULL,{S}{S},5,NA,NA,Shadow,Spell,NA,NA,NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,2-26,1,Gun Down,Omens,TRUE,Deal 5 damage to an enemy unit without Quickdraw.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Gun_Down.png,NULL,{F},5,NA,NA,Fire,Spell,NA,NA,No,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
254,main,FS,khelavaster,7,0,6-219,1,Wretched Talon,Frontier,FALSE,Onslaught: Play a 1/1 Spider with Deadly.,Uncommon,Relic Weapon,https://cards.eternalwarcry.com/cards/full/Wretched_Talon.png,NULL,{S}{S},5,NA,NA,Shadow,NA,NA,NA,NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,NA
